spset-old-default,spset-autotuned-fh_1_0,spset-autotuned-fh_1_1,spset-autotuned-fh_1_2,spset-sw-verif,spset-hw-bmc,sp-var-dec-heur,sp-learned-clause-sort-heur,sp-orig-clause-sort-heur,sp-res-order-heur,sp-clause-del-heur,sp-phase-dec-heur,sp-resolution,sp-use-pure-literal-rule,solving_time_feature1_2_7_10286,solving_time_feature8_2_7_10286,solving_time_amazon_micro_2_7_10286
1,0,0,1,1,0,1,0,1,0,0,0,0,0,5.01,4.9,5
0,1,0,1,1,0,1,0,1,0,0,0,0,0,0.03,0.01,0.02
1,1,0,1,1,0,1,0,1,0,0,0,0,0,3.565,1.525,2.67
0,0,1,1,1,0,1,0,1,0,0,0,0,0,0.015,0,0.01
1,0,1,1,1,0,1,0,1,0,0,0,0,0,5.015,5.01,5.01
0,1,1,1,1,0,1,0,1,0,0,0,0,0,0.065,0.025,0.1
1,1,1,1,1,0,1,0,1,0,0,0,0,0,5.015,5.01,5.005
0,0,0,0,0,1,1,0,1,0,0,0,0,0,0.04,0.02,0.05
1,0,0,0,0,1,1,0,1,0,0,0,0,0,5.01,5,5.01
0,1,0,0,0,1,1,0,1,0,0,0,0,0,0.075,0.035,0.115
1,1,0,0,0,1,1,0,1,0,0,0,0,0,5.005,5.01,5.015
0,0,1,0,0,1,1,0,1,0,0,0,0,0,0.04,0.02,0.06
1,0,1,0,0,1,1,0,1,0,0,0,0,0,5.01,5.01,5.01
0,1,1,0,0,1,1,0,1,0,0,0,0,0,0.09,0.04,0.125
1,1,1,0,0,1,1,0,1,0,0,0,0,0,5.01,5.005,5.005
0,0,0,1,0,1,1,0,1,0,0,0,0,0,0.035,0.02,0.06
1,0,0,1,0,1,1,0,1,0,0,0,0,0,5.01,5.005,5.01
0,1,0,1,0,1,1,0,1,0,0,0,0,0,0.06,0.03,0.095
1,1,0,1,0,1,1,0,1,0,0,0,0,0,5.01,5,5.005
0,0,1,1,0,1,1,0,1,0,0,0,0,0,0.04,0.02,0.055
1,0,1,1,0,1,1,0,1,0,0,0,0,0,5.01,5.01,5.015
0,1,1,1,0,1,1,0,1,0,0,0,0,0,0.07,0.03,0.095
1,1,1,1,0,1,1,0,1,0,0,0,0,0,0.905,0.39,1.21
0,0,0,0,1,1,1,0,1,0,0,0,0,0,0.04,0.015,0.055
1,0,0,0,1,1,1,0,1,0,0,0,0,0,5,5.01,5.01
0,1,0,0,1,1,1,0,1,0,0,0,0,0,0.1,0.04,0.14
1,1,0,0,1,1,1,0,1,0,0,0,0,0,5.01,5.01,5.01
0,0,1,0,1,1,1,0,1,0,0,0,0,0,0.04,0.02,0.06
1,0,1,0,1,1,1,0,1,0,0,0,0,0,5,5.01,5.005
0,1,1,0,1,1,1,0,1,0,0,0,0,0,0.075,0.035,0.11
1,1,1,0,1,1,1,0,1,0,0,0,0,0,5,5.01,5.025
0,0,0,1,1,1,1,0,1,0,0,0,0,0,0.035,0.02,0.06
1,0,0,1,1,1,1,0,1,0,0,0,0,0,5.01,5.01,5.015
0,1,0,1,1,1,1,0,1,0,0,0,0,0,0.08,0.04,0.105
1,1,0,1,1,1,1,0,1,0,0,0,0,0,5.01,5.01,5.005
0,0,1,1,1,1,1,0,1,0,0,0,0,0,0.035,0.015,0.045
1,0,1,1,1,1,1,0,1,0,0,0,0,0,5.005,5.005,5.01
0,1,1,1,1,1,1,0,1,0,0,0,0,0,0.065,0.03,0.105
1,1,1,1,1,1,1,0,1,0,0,0,0,0,5.01,5.01,5.005
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.01,0,0.02
1,0,0,0,0,0,0,1,1,0,0,0,0,0,5,5.01,5.015
0,1,0,0,0,0,0,1,1,0,0,0,0,0,0.06,0.025,0.08
1,1,0,0,0,0,0,1,1,0,0,0,0,0,5.01,5.01,5.015
0,0,1,0,0,0,0,1,1,0,0,0,0,0,0.01,0,0.005
1,0,1,0,0,0,0,1,1,0,0,0,0,0,5.005,5.02,5.01
0,1,1,0,0,0,0,1,1,0,0,0,0,0,0.015,0,0.02
1,1,1,0,0,0,0,1,1,0,0,0,0,0,4.995,2.09,5.01
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0.02,0.01,0.035
1,0,0,1,0,0,0,1,1,0,0,0,0,0,5.025,5.02,5.025
0,1,0,1,0,0,0,1,1,0,0,0,0,0,0.025,0.01,0.04
1,1,0,1,0,0,0,1,1,0,0,0,0,0,5.03,5.02,5.025
0,0,1,1,0,0,0,1,1,0,0,0,0,0,0.02,0.005,0.03
1,0,1,1,0,0,0,1,1,0,0,0,0,0,5.03,5.02,5.03
0,1,1,1,0,0,0,1,1,0,0,0,0,0,0.02,0.01,0.045
1,1,1,1,0,0,0,1,1,0,0,0,0,0,5.02,5.02,5.02
0,0,0,0,1,0,0,1,1,0,0,0,0,0,0.15,0.07,0.215
1,0,0,0,1,0,0,1,1,0,0,0,0,0,5.01,5.01,5.01
0,1,0,0,1,0,0,1,1,0,0,0,0,0,0.05,0.02,0.075
1,1,0,0,1,0,0,1,1,0,0,0,0,0,5.02,5.01,5.01
0,0,1,0,1,0,0,1,1,0,0,0,0,0,0.15,0.07,0.235
1,0,1,0,1,0,0,1,1,0,0,0,0,0,5.01,5.01,5.01
0,1,1,0,1,0,0,1,1,0,0,0,0,0,0.05,0.02,0.27
1,1,1,0,1,0,0,1,1,0,0,0,0,0,5.015,5.01,5.025
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0.155,0.07,0.755
1,0,0,1,1,0,0,1,1,0,0,0,0,0,5.01,5.01,5.005
0,1,0,1,1,0,0,1,1,0,0,0,0,0,0.045,0.02,0.26
1,1,0,1,1,0,0,1,1,0,0,0,0,0,5.02,5.01,5.005
0,0,1,1,1,0,0,1,1,0,0,0,0,0,0.15,0.07,0.75
1,0,1,1,1,0,0,1,1,0,0,0,0,0,5.01,5.01,5.035
0,1,1,1,1,0,0,1,1,0,0,0,0,0,0.05,0.02,0.29
1,1,1,1,1,0,0,1,1,0,0,0,0,0,5.02,5.01,5.03
0,0,0,0,0,1,0,1,1,0,0,0,0,0,0.04,0.015,0.2
1,0,0,0,0,1,0,1,1,0,0,0,0,0,5,5,5.005
0,1,0,0,0,1,0,1,1,0,0,0,0,0,0.065,0.03,0.34
1,1,0,0,0,1,0,1,1,0,0,0,0,0,5,5.01,5
0,0,1,0,0,1,0,1,1,0,0,0,0,0,0.04,0.02,0.185
1,0,1,0,0,1,0,1,1,0,0,0,0,0,5,5,5
0,1,1,0,0,1,0,1,1,0,0,0,0,0,0.06,0.03,0.34
1,1,1,0,0,1,0,1,1,0,0,0,0,0,5.005,5.005,5
0,0,0,1,0,1,0,1,1,0,0,0,0,0,0.04,0.02,0.2
1,0,0,1,0,1,0,1,1,0,0,0,0,0,5,5,5.005
0,1,0,1,0,1,0,1,1,0,0,0,0,0,0.075,0.04,0.39
1,1,0,1,0,1,0,1,1,0,0,0,0,0,5.01,5,5.02
0,0,1,1,0,1,0,1,1,0,0,0,0,0,0.04,0.02,0.19
1,0,1,1,0,1,0,1,1,0,0,0,0,0,5,5,5.015
0,1,1,1,0,1,0,1,1,0,0,0,0,0,0.08,0.04,0.4
1,1,1,1,0,1,0,1,1,0,0,0,0,0,5.01,5,5.02
0,0,0,0,1,1,0,1,1,0,0,0,0,0,0.04,0.02,0.2
1,0,0,0,1,1,0,1,1,0,0,0,0,0,5.005,5.005,5.015
0,1,0,0,1,1,0,1,1,0,0,0,0,0,0.1,0.04,0.51
1,1,0,0,1,1,0,1,1,0,0,0,0,0,5.01,5.005,5.015
0,0,1,0,1,1,0,1,1,0,0,0,0,0,0.04,0.015,0.2
1,0,1,0,1,1,0,1,1,0,0,0,0,0,5.005,5.01,5.01
0,1,1,0,1,1,0,1,1,0,0,0,0,0,0.1,0.045,0.52
1,1,1,0,1,1,0,1,1,0,0,0,0,0,5.01,5.01,5.01
0,0,0,1,1,1,0,1,1,0,0,0,0,0,0.04,0.02,0.175
1,0,0,1,1,1,0,1,1,0,0,0,0,0,5.01,5.005,5.015
0,1,0,1,1,1,0,1,1,0,0,0,0,0,0.1,0.045,0.525
1,1,0,1,1,1,0,1,1,0,0,0,0,0,5.01,5.01,5
0,0,1,1,1,1,0,1,1,0,0,0,0,0,0.04,0.02,0.205
1,0,1,1,1,1,0,1,1,0,0,0,0,0,5.005,5.01,5.025
0,1,1,1,1,1,0,1,1,0,0,0,0,0,0.105,0.04,0.5
1,1,1,1,1,1,0,1,1,0,0,0,0,0,5.01,5.01,5.015
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0.04,0.015,0.2
1,0,0,0,0,0,1,1,1,0,0,0,0,0,5,5.005,5
0,1,0,0,0,0,1,1,1,0,0,0,0,0,0.055,0.025,0.3
1,1,0,0,0,0,1,1,1,0,0,0,0,0,5.01,4.15,5.025
0,0,1,0,0,0,1,1,1,0,0,0,0,0,0.03,0.01,0.15
1,0,1,0,0,0,1,1,1,0,0,0,0,0,0.51,0.235,2.5
0,1,1,0,0,0,1,1,1,0,0,0,0,0,0.1,0.04,0.48
1,1,1,0,0,0,1,1,1,0,0,0,0,0,5.01,5.01,5.025
0,0,0,1,0,0,1,1,1,0,0,0,0,0,0.03,0.01,0.125
1,0,0,1,0,0,1,1,1,0,0,0,0,0,5.035,5.02,5.02
0,1,0,1,0,0,1,1,1,0,0,0,0,0,0.03,0.01,0.13
1,1,0,1,0,0,1,1,1,0,0,0,0,0,5.025,5.04,5.05
0,0,1,1,0,0,1,1,1,0,0,0,0,0,0.035,0.015,0.195
1,0,1,1,0,0,1,1,1,0,0,0,0,0,5.03,5.02,5.045
0,1,1,1,0,0,1,1,1,0,0,0,0,0,0.02,0.01,0.115
1,1,1,1,0,0,1,1,1,0,0,0,0,0,5.03,5.02,5.025
0,0,0,0,1,0,1,1,1,0,0,0,0,0,0.1,0.05,0.58
1,0,0,0,1,0,1,1,1,0,0,0,0,0,5.01,5.01,5.03
0,1,0,0,1,0,1,1,1,0,0,0,0,0,0.12,0.06,0.62
1,1,0,0,1,0,1,1,1,0,0,0,0,0,5.01,5.01,5.005
0,0,1,0,1,0,1,1,1,0,0,0,0,0,0.04,0.02,0.23
1,0,1,0,1,0,1,1,1,0,0,0,0,0,5.015,5.01,5.015
0,1,1,0,1,0,1,1,1,0,0,0,0,0,0.105,0.05,0.56
1,1,1,0,1,0,1,1,1,0,0,0,0,0,5.01,5.01,5.025
0,0,0,1,1,0,1,1,1,0,0,0,0,0,0.015,0,0.105
1,0,0,1,1,0,1,1,1,0,0,0,0,0,5.01,4.89,5.02
0,1,0,1,1,0,1,1,1,0,0,0,0,0,0.025,0.01,0.115
1,1,0,1,1,0,1,1,1,0,0,0,0,0,3.54,1.49,5.04
0,0,1,1,1,0,1,1,1,0,0,0,0,0,0.02,0,0.11
1,0,1,1,1,0,1,1,1,0,0,0,0,0,5.01,5.01,5.015
0,1,1,1,1,0,1,1,1,0,0,0,0,0,0.065,0.03,0.34
1,1,1,1,1,0,1,1,1,0,0,0,0,0,5.015,5.01,5
0,0,0,0,0,1,1,1,1,0,0,0,0,0,0.04,0.015,0.2
1,0,0,0,0,1,1,1,1,0,0,0,0,0,5.01,5,5
0,1,0,0,0,1,1,1,1,0,0,0,0,0,0.08,0.035,0.385
1,1,0,0,0,1,1,1,1,0,0,0,0,0,5.005,5.005,5.02
0,0,1,0,0,1,1,1,1,0,0,0,0,0,0.035,0.01,0.2
1,0,1,0,0,1,1,1,1,0,0,0,0,0,5.01,5.01,5.01
0,1,1,0,0,1,1,1,1,0,0,0,0,0,0.09,0.04,0.475
1,1,1,0,0,1,1,1,1,0,0,0,0,0,5.005,5.005,5.025
0,0,0,1,0,1,1,1,1,0,0,0,0,0,0.04,0.02,0.195
1,0,0,1,0,1,1,1,1,0,0,0,0,0,5.01,5,5.02
0,1,0,1,0,1,1,1,1,0,0,0,0,0,0.065,0.025,0.31
1,1,0,1,0,1,1,1,1,0,0,0,0,0,5.01,5.005,5.03
0,0,1,1,0,1,1,1,1,0,0,0,0,0,0.04,0.02,0.175
1,0,1,1,0,1,1,1,1,0,0,0,0,0,5,5.01,5.02
0,1,1,1,0,1,1,1,1,0,0,0,0,0,0.07,0.03,0.35
1,1,1,1,0,1,1,1,1,0,0,0,0,0,0.915,0.4,4.1
0,0,0,0,1,1,1,1,1,0,0,0,0,0,0.04,0.015,0.205
1,0,0,0,1,1,1,1,1,0,0,0,0,0,5,5.01,5.02
0,1,0,0,1,1,1,1,1,0,0,0,0,0,0.095,0.04,0.47
1,1,0,0,1,1,1,1,1,0,0,0,0,0,5.01,5.01,5.025
0,0,1,0,1,1,1,1,1,0,0,0,0,0,0.04,0.02,0.19
1,0,1,0,1,1,1,1,1,0,0,0,0,0,5.01,5.01,5.01
0,1,1,0,1,1,1,1,1,0,0,0,0,0,0.08,0.04,0.37
1,1,1,0,1,1,1,1,1,0,0,0,0,0,5,5.01,5.03
0,0,0,1,1,1,1,1,1,0,0,0,0,0,0.035,0.015,0.19
1,0,0,1,1,1,1,1,1,0,0,0,0,0,5.01,5.01,5.02
0,1,0,1,1,1,1,1,1,0,0,0,0,0,0.08,0.04,0.43
1,1,0,1,1,1,1,1,1,0,0,0,0,0,5.01,5.01,5.03
0,0,1,1,1,1,1,1,1,0,0,0,0,0,0.04,0.02,0.19
1,0,1,1,1,1,1,1,1,0,0,0,0,0,5.01,5.01,5.025
0,1,1,1,1,1,1,1,1,0,0,0,0,0,0.065,0.03,0.365
1,1,1,1,1,1,1,1,1,0,0,0,0,0,5.005,5.01,5.005
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.01,0,0.075
1,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5.01,5.015
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.055,0.02,0.33
1,1,0,0,0,0,0,0,0,1,0,0,0,0,5.01,5.01,5.02
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.005,0,0.07
1,0,1,0,0,0,0,0,0,1,0,0,0,0,5.01,5.02,5.02
0,1,1,0,0,0,0,0,0,1,0,0,0,0,0.02,0,0.08
1,1,1,0,0,0,0,0,0,1,0,0,0,0,5.01,2.125,5.02
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.02,0.01,0.13
1,0,0,1,0,0,0,0,0,1,0,0,0,0,5.025,5.02,5.005
0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.025,0.01,0.13
1,1,0,1,0,0,0,0,0,1,0,0,0,0,5.025,5.02,5.025
0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.02,0.01,0.14
1,0,1,1,0,0,0,0,0,1,0,0,0,0,5.03,5.02,5.015
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0.025,0.01,0.135
1,1,1,1,0,0,0,0,0,1,0,0,0,0,5.025,5.02,5.04
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.155,0.065,0.79
1,0,0,0,1,0,0,0,0,1,0,0,0,0,5.01,5.01,5.01
0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.045,0.02,0.27
1,1,0,0,1,0,0,0,0,1,0,0,0,0,5.015,5.01,5.04
0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.155,0.07,0.78
1,0,1,0,1,0,0,0,0,1,0,0,0,0,5.01,5.01,5.04
0,1,1,0,1,0,0,0,0,1,0,0,0,0,0.055,0.02,0.29
1,1,1,0,1,0,0,0,0,1,0,0,0,0,5.015,5.01,5.025
0,0,0,1,1,0,0,0,0,1,0,0,0,0,0.155,0.07,0.75
1,0,0,1,1,0,0,0,0,1,0,0,0,0,5.01,5.01,5.04
0,1,0,1,1,0,0,0,0,1,0,0,0,0,0.045,0.02,0.28
1,1,0,1,1,0,0,0,0,1,0,0,0,0,5.02,5.01,5.01
0,0,1,1,1,0,0,0,0,1,0,0,0,0,0.145,0.065,0.765
1,0,1,1,1,0,0,0,0,1,0,0,0,0,5.01,5.01,5.04
0,1,1,1,1,0,0,0,0,1,0,0,0,0,0.055,0.02,0.29
1,1,1,1,1,0,0,0,0,1,0,0,0,0,5.015,5.01,5.02
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.04,0.015,0.19
1,0,0,0,0,1,0,0,0,1,0,0,0,0,5.005,5,5.02
0,1,0,0,0,1,0,0,0,1,0,0,0,0,0.07,0.03,0.34
1,1,0,0,0,1,0,0,0,1,0,0,0,0,5,5.01,5.015
0,0,1,0,0,1,0,0,0,1,0,0,0,0,0.04,0.02,0.165
1,0,1,0,0,1,0,0,0,1,0,0,0,0,5,5.005,5.025
0,1,1,0,0,1,0,0,0,1,0,0,0,0,0.07,0.03,0.35
1,1,1,0,0,1,0,0,0,1,0,0,0,0,5,5.005,5.005
0,0,0,1,0,1,0,0,0,1,0,0,0,0,0.035,0.02,0.17
1,0,0,1,0,1,0,0,0,1,0,0,0,0,5,5,5.04
0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.075,0.035,0.38
1,1,0,1,0,1,0,0,0,1,0,0,0,0,5.005,5,5.015
0,0,1,1,0,1,0,0,0,1,0,0,0,0,0.035,0.02,0.18
1,0,1,1,0,1,0,0,0,1,0,0,0,0,5.005,5,5.035
0,1,1,1,0,1,0,0,0,1,0,0,0,0,0.075,0.03,0.37
1,1,1,1,0,1,0,0,0,1,0,0,0,0,5.005,5,5.02
0,0,0,0,1,1,0,0,0,1,0,0,0,0,0.04,0.02,0.19
1,0,0,0,1,1,0,0,0,1,0,0,0,0,5.005,5.01,5.025
0,1,0,0,1,1,0,0,0,1,0,0,0,0,0.105,0.045,0.505
1,1,0,0,1,1,0,0,0,1,0,0,0,0,5.01,5.01,5.03
0,0,1,0,1,1,0,0,0,1,0,0,0,0,0.04,0.01,0.19
1,0,1,0,1,1,0,0,0,1,0,0,0,0,5.005,5.01,5.025
0,1,1,0,1,1,0,0,0,1,0,0,0,0,0.1,0.045,0.515
1,1,1,0,1,1,0,0,0,1,0,0,0,0,5.01,5.01,5.015
0,0,0,1,1,1,0,0,0,1,0,0,0,0,0.04,0.02,0.205
1,0,0,1,1,1,0,0,0,1,0,0,0,0,5,5.005,5.03
0,1,0,1,1,1,0,0,0,1,0,0,0,0,0.105,0.045,0.505
1,1,0,1,1,1,0,0,0,1,0,0,0,0,5.01,5.01,5.02
0,0,1,1,1,1,0,0,0,1,0,0,0,0,0.04,0.02,0.2
1,0,1,1,1,1,0,0,0,1,0,0,0,0,5.005,5.01,5.005
0,1,1,1,1,1,0,0,0,1,0,0,0,0,0.095,0.05,0.5
1,1,1,1,1,1,0,0,0,1,0,0,0,0,5.01,5.01,5.025
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.04,0.02,0.2
1,0,0,0,0,0,1,0,0,1,0,0,0,0,5,5,5
0,1,0,0,0,0,1,0,0,1,0,0,0,0,0.06,0.02,0.28
1,1,0,0,0,0,1,0,0,1,0,0,0,0,5.01,4.1,5.025
0,0,1,0,0,0,1,0,0,1,0,0,0,0,0.025,0.01,0.145
1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.53,0.245,2.455
0,1,1,0,0,0,1,0,0,1,0,0,0,0,0.1,0.04,0.465
1,1,1,0,0,0,1,0,0,1,0,0,0,0,5.01,5.01,5.03
0,0,0,1,0,0,1,0,0,1,0,0,0,0,0.025,0.01,0.15
1,0,0,1,0,0,1,0,0,1,0,0,0,0,5.03,5.02,5.01
0,1,0,1,0,0,1,0,0,1,0,0,0,0,0.03,0.01,0.155
1,1,0,1,0,0,1,0,0,1,0,0,0,0,5.03,5.04,5.015
0,0,1,1,0,0,1,0,0,1,0,0,0,0,0.04,0.015,0.21
1,0,1,1,0,0,1,0,0,1,0,0,0,0,5.03,5.02,5.055
0,1,1,1,0,0,1,0,0,1,0,0,0,0,0.02,0.01,0.125
1,1,1,1,0,0,1,0,0,1,0,0,0,0,5.025,5.02,5.045
0,0,0,0,1,0,1,0,0,1,0,0,0,0,0.105,0.045,0.56
1,0,0,0,1,0,1,0,0,1,0,0,0,0,5.01,5.01,5.045
0,1,0,0,1,0,1,0,0,1,0,0,0,0,0.13,0.055,0.61
1,1,0,0,1,0,1,0,0,1,0,0,0,0,5.01,5.01,5.01
0,0,1,0,1,0,1,0,0,1,0,0,0,0,0.04,0.015,0.22
1,0,1,0,1,0,1,0,0,1,0,0,0,0,5.01,5.01,5.025
0,1,1,0,1,0,1,0,0,1,0,0,0,0,0.11,0.045,0.57
1,1,1,0,1,0,1,0,0,1,0,0,0,0,5.015,5.01,5.04
0,0,0,1,1,0,1,0,0,1,0,0,0,0,0.015,0,0.12
1,0,0,1,1,0,1,0,0,1,0,0,0,0,5.01,4.92,5.01
0,1,0,1,1,0,1,0,0,1,0,0,0,0,0.025,0.01,0.13
1,1,0,1,1,0,1,0,0,1,0,0,0,0,3.56,1.54,5.03
0,0,1,1,1,0,1,0,0,1,0,0,0,0,0.02,0,0.05
1,0,1,1,1,0,1,0,0,1,0,0,0,0,5.015,5.01,5.015
0,1,1,1,1,0,1,0,0,1,0,0,0,0,0.07,0.025,0.355
1,1,1,1,1,0,1,0,0,1,0,0,0,0,5.015,5.01,5.02
0,0,0,0,0,1,1,0,0,1,0,0,0,0,0.04,0.015,0.16
1,0,0,0,0,1,1,0,0,1,0,0,0,0,5.005,5,5.015
0,1,0,0,0,1,1,0,0,1,0,0,0,0,0.075,0.035,0.34
1,1,0,0,0,1,1,0,0,1,0,0,0,0,5.01,5.01,5.015
0,0,1,0,0,1,1,0,0,1,0,0,0,0,0.04,0.02,0.16
1,0,1,0,0,1,1,0,0,1,0,0,0,0,5.01,5.01,5.025
0,1,1,0,0,1,1,0,0,1,0,0,0,0,0.09,0.04,0.365
1,1,1,0,0,1,1,0,0,1,0,0,0,0,5.005,5.01,5.025
0,0,0,1,0,1,1,0,0,1,0,0,0,0,0.04,0.02,0.15
1,0,0,1,0,1,1,0,0,1,0,0,0,0,5.015,5,5.03
0,1,0,1,0,1,1,0,0,1,0,0,0,0,0.06,0.03,0.245
1,1,0,1,0,1,1,0,0,1,0,0,0,0,5.01,5,5.025
0,0,1,1,0,1,1,0,0,1,0,0,0,0,0.035,0.01,0.125
1,0,1,1,0,1,1,0,0,1,0,0,0,0,5.005,5.01,5.015
0,1,1,1,0,1,1,0,0,1,0,0,0,0,0.07,0.03,0.28
1,1,1,1,0,1,1,0,0,1,0,0,0,0,0.905,0.4,3.345
0,0,0,0,1,1,1,0,0,1,0,0,0,0,0.035,0.02,0.16
1,0,0,0,1,1,1,0,0,1,0,0,0,0,5,5.01,5
0,1,0,0,1,1,1,0,0,1,0,0,0,0,0.1,0.04,0.375
1,1,0,0,1,1,1,0,0,1,0,0,0,0,5.01,5.01,5.025
0,0,1,0,1,1,1,0,0,1,0,0,0,0,0.04,0.02,0.15
1,0,1,0,1,1,1,0,0,1,0,0,0,0,5,5.01,5.025
0,1,1,0,1,1,1,0,0,1,0,0,0,0,0.08,0.035,0.315
1,1,1,0,1,1,1,0,0,1,0,0,0,0,5,5.01,5
0,0,0,1,1,1,1,0,0,1,0,0,0,0,0.035,0.02,0.14
1,0,0,1,1,1,1,0,0,1,0,0,0,0,5.015,5.01,5.015
0,1,0,1,1,1,1,0,0,1,0,0,0,0,0.08,0.035,0.32
1,1,0,1,1,1,1,0,0,1,0,0,0,0,5.005,5.01,5.02
0,0,1,1,1,1,1,0,0,1,0,0,0,0,0.04,0.02,0.15
1,0,1,1,1,1,1,0,0,1,0,0,0,0,5.01,5.005,5.01
0,1,1,1,1,1,1,0,0,1,0,0,0,0,0.07,0.03,0.255
1,1,1,1,1,1,1,0,0,1,0,0,0,0,5.01,5.01,5.035
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.01,0,0.05
1,0,0,0,0,0,0,1,0,1,0,0,0,0,5,5.01,5.01
0,1,0,0,0,0,0,1,0,1,0,0,0,0,0.06,0.025,0.24
1,1,0,0,0,0,0,1,0,1,0,0,0,0,5.005,5.01,5.03
0,0,1,0,0,0,0,1,0,1,0,0,0,0,0.01,0,0.06
1,0,1,0,0,0,0,1,0,1,0,0,0,0,5.01,5.02,5.01
0,1,1,0,0,0,0,1,0,1,0,0,0,0,0.015,0,0.06
1,1,1,0,0,0,0,1,0,1,0,0,0,0,4.975,2.08,5.02
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.02,0.005,0.095
1,0,0,1,0,0,0,1,0,1,0,0,0,0,5.03,5.02,5.03
0,1,0,1,0,0,0,1,0,1,0,0,0,0,0.02,0.01,0.12
1,1,0,1,0,0,0,1,0,1,0,0,0,0,5.03,5.02,5.015
0,0,1,1,0,0,0,1,0,1,0,0,0,0,0.02,0.01,0.11
1,0,1,1,0,0,0,1,0,1,0,0,0,0,5.03,5.02,5.035
0,1,1,1,0,0,0,1,0,1,0,0,0,0,0.025,0.005,0.125
1,1,1,1,0,0,0,1,0,1,0,0,0,0,5.03,5.02,5.045
0,0,0,0,1,0,0,1,0,1,0,0,0,0,0.155,0.065,0.61
1,0,0,0,1,0,0,1,0,1,0,0,0,0,5.01,5.01,5.025
0,1,0,0,1,0,0,1,0,1,0,0,0,0,0.06,0.02,0.225
1,1,0,0,1,0,0,1,0,1,0,0,0,0,5.015,5.01,5.035
0,0,1,0,1,0,0,1,0,1,0,0,0,0,0.145,0.07,0.76
1,0,1,0,1,0,0,1,0,1,0,0,0,0,5.01,5.01,5.04
0,1,1,0,1,0,0,1,0,1,0,0,0,0,0.05,0.02,0.27
1,1,1,0,1,0,0,1,0,1,0,0,0,0,5.015,5.015,5.015
0,0,0,1,1,0,0,1,0,1,0,0,0,0,0.145,0.07,0.72
1,0,0,1,1,0,0,1,0,1,0,0,0,0,5.01,5.01,5.02
0,1,0,1,1,0,0,1,0,1,0,0,0,0,0.055,0.02,0.27
1,1,0,1,1,0,0,1,0,1,0,0,0,0,5.015,5.01,5.02
0,0,1,1,1,0,0,1,0,1,0,0,0,0,0.145,0.07,0.76
1,0,1,1,1,0,0,1,0,1,0,0,0,0,5.01,5.01,5.02
0,1,1,1,1,0,0,1,0,1,0,0,0,0,0.055,0.02,0.29
1,1,1,1,1,0,0,1,0,1,0,0,0,0,5.01,5.01,5.02
0,0,0,0,0,1,0,1,0,1,0,0,0,0,0.04,0.02,0.2
1,0,0,0,0,1,0,1,0,1,0,0,0,0,5,5,5.01
0,1,0,0,0,1,0,1,0,1,0,0,0,0,0.07,0.03,0.36
1,1,0,0,0,1,0,1,0,1,0,0,0,0,5,5.005,5.005
0,0,1,0,0,1,0,1,0,1,0,0,0,0,0.04,0.02,0.19
1,0,1,0,0,1,0,1,0,1,0,0,0,0,5,5,5.035
0,1,1,0,0,1,0,1,0,1,0,0,0,0,0.065,0.025,0.33
1,1,1,0,0,1,0,1,0,1,0,0,0,0,5,5.01,5.025
0,0,0,1,0,1,0,1,0,1,0,0,0,0,0.04,0.015,0.195
1,0,0,1,0,1,0,1,0,1,0,0,0,0,5,5,5.02
0,1,0,1,0,1,0,1,0,1,0,0,0,0,0.075,0.03,0.38
1,1,0,1,0,1,0,1,0,1,0,0,0,0,5.01,5,5.025
0,0,1,1,0,1,0,1,0,1,0,0,0,0,0.04,0.02,0.195
1,0,1,1,0,1,0,1,0,1,0,0,0,0,5.005,5,5.02
0,1,1,1,0,1,0,1,0,1,0,0,0,0,0.075,0.035,0.37
1,1,1,1,0,1,0,1,0,1,0,0,0,0,5,5,5.015
0,0,0,0,1,1,0,1,0,1,0,0,0,0,0.035,0.02,0.2
1,0,0,0,1,1,0,1,0,1,0,0,0,0,5,5.01,5.025
0,1,0,0,1,1,0,1,0,1,0,0,0,0,0.105,0.05,0.49
1,1,0,0,1,1,0,1,0,1,0,0,0,0,5.005,5.005,5.03
0,0,1,0,1,1,0,1,0,1,0,0,0,0,0.04,0.015,0.21
