,,,,,,,,,,,,inference_time,inference_time,inference_time
0,0,0,1,0,1,0,0,1,1,0,0,55.60744619,108.9238155,53.46029496
0,0,0,1,0,1,0,0,1,1,0,1,55.42673469,108.9407411,53.75471854
0,0,0,1,0,1,0,0,1,1,1,0,55.41487622,109.6991174,53.46871567
0,0,0,1,0,1,0,0,1,1,1,1,56.09927654,109.9259582,53.35930896
0,0,0,1,0,1,0,1,0,0,0,0,55.65331435,109.5145931,52.86336637
0,0,0,1,0,1,0,1,0,0,0,1,55.28638816,108.3393834,52.35040212
0,0,0,1,0,1,0,1,0,0,1,0,55.53743052,108.4349294,53.28419185
0,0,0,1,0,1,0,1,0,0,1,1,55.84406781,107.9571989,53.13793111
0,0,0,1,0,1,0,1,0,1,0,0,55.1249783,107.9386744,53.40968251
0,0,0,1,0,1,0,1,0,1,0,1,55.23834658,107.9522674,52.78139496
0,0,0,1,0,1,0,1,0,1,1,0,55.55288768,108.0656514,53.66964316
0,0,0,1,0,1,0,1,0,1,1,1,55.24744391,109.0640135,53.45697689
0,0,0,1,0,1,0,1,1,0,0,0,55.04483008,109.5852263,53.16864944
0,0,0,1,0,1,0,1,1,0,0,1,55.41937304,4.973055124,53.04175162
0,0,0,1,0,1,0,1,1,0,1,0,55.28473139,170.3274086,52.59863901
0,0,0,1,0,1,0,1,1,0,1,1,55.37431479,109.5780613,53.38914347
0,0,0,1,0,1,0,1,1,1,0,0,55.79087353,107.686125,53.57447648
0,0,0,1,0,1,0,1,1,1,0,1,55.47190738,108.8798661,53.39158416
0,0,0,1,0,1,0,1,1,1,1,0,55.35028267,108.2367923,53.38003111
0,0,0,1,0,1,0,1,1,1,1,1,55.45427752,109.3913345,53.37553406
0,0,0,1,0,1,1,0,0,0,0,0,114.1610696,217.5443876,100.1148944
0,0,0,1,0,1,1,0,0,0,0,1,114.0978897,211.3384364,99.61556149
0,0,0,1,0,1,1,0,0,0,1,0,114.0038621,218.8732128,99.30078506
0,0,0,1,0,1,1,0,0,0,1,1,114.397342,220.7978723,98.81109262
0,0,0,1,0,1,1,0,0,1,0,0,114.962281,218.1133289,99.91280985
0,0,0,1,0,1,1,0,0,1,0,1,68.65320873,221.5075359,70.16540504
0,0,0,1,0,1,1,0,0,1,1,0,115.1321454,222.4623818,99.50467038
0,0,0,1,0,1,1,0,0,1,1,1,114.3191507,218.1375287,100.0710373
0,0,0,1,0,1,1,0,1,0,0,0,115.1278827,220.8210444,99.69462466
0,0,0,1,0,1,1,0,1,0,0,1,115.1384454,220.302073,99.58830953
0,0,0,1,0,1,1,0,1,0,1,0,114.8433688,221.6253889,99.90704894
0,0,0,1,0,1,1,0,1,0,1,1,114.6755185,221.4980378,100.1943798
0,0,0,1,0,1,1,0,1,1,0,0,114.7597997,219.2538579,99.9965291
0,0,0,1,0,1,1,0,1,1,0,1,115.2280071,221.9934793,99.09344935
0,0,0,1,0,1,1,0,1,1,1,0,115.4158173,217.8452616,76.20914698
0,0,0,1,0,1,1,0,1,1,1,1,114.964596,218.9070525,99.75199676
0,0,0,1,0,1,1,1,0,0,0,0,115.289664,217.6923106,99.18137789
0,0,0,1,0,1,1,1,0,0,0,1,114.800436,218.9877822,99.47489715
0,0,0,1,0,1,1,1,0,0,1,0,115.4220514,218.2914593,99.4203198
0,0,0,1,0,1,1,1,0,0,1,1,115.9614286,218.2776668,100.1103959
0,0,0,1,0,1,1,1,0,1,0,0,115.390806,220.3640893,98.64186454
0,0,0,1,0,1,1,1,0,1,0,1,115.5525658,220.4887912,99.88248849
0,0,0,1,0,1,1,1,0,1,1,0,115.7073696,217.8748133,99.35702515
0,0,0,1,0,1,1,1,0,1,1,1,115.5242567,307.8221984,99.98114514
0,0,0,1,0,1,1,1,1,0,0,0,115.1495011,217.727977,99.75667548
0,0,0,1,0,1,1,1,1,0,0,1,115.568754,217.9071522,99.0210588
0,0,0,1,0,1,1,1,1,0,1,0,115.3796363,219.4739122,99.0361042
0,0,0,1,0,1,1,1,1,0,1,1,115.1550708,221.2464449,99.82412171
0,0,0,1,0,1,1,1,1,1,0,0,35.3851316,218.9311113,98.97705293
0,0,0,1,0,1,1,1,1,1,0,1,115.1908419,218.2108607,99.05041385
0,0,0,1,0,1,1,1,1,1,1,0,115.348928,218.3703535,98.93209052
0,0,0,1,0,1,1,1,1,1,1,1,115.4710197,218.5285809,99.45995116
0,0,0,1,1,0,0,0,0,0,0,0,33.8008678,65.3283143,36.33885169
0,0,0,1,1,0,0,0,0,0,0,1,33.92388344,65.79929519,36.47758389
0,0,0,1,1,0,0,0,0,0,1,0,33.76914382,65.92307377,36.49012542
0,0,0,1,1,0,0,0,0,0,1,1,33.75980139,82.0021584,4.180880785
0,0,0,1,1,0,0,0,0,1,0,0,33.8979702,65.95285678,36.57535219
0,0,0,1,1,0,0,0,0,1,0,1,33.88127851,66.85856771,36.53444147
0,0,0,1,1,0,0,0,0,1,1,0,33.80996919,65.26835179,36.62491918
0,0,0,1,1,0,0,0,0,1,1,1,33.84745955,64.89881659,37.05604482
0,0,0,1,1,0,0,0,1,0,0,0,33.73685956,65.99693441,36.82959294
0,0,0,1,1,0,0,0,1,0,0,1,33.7621305,64.50220299,36.53988338
0,0,0,1,1,0,0,0,1,0,1,0,33.88301635,66.44135904,37.08613062
0,0,0,1,1,0,0,0,1,0,1,1,33.86664629,64.59709549,36.52070975
0,0,0,1,1,0,0,0,1,1,0,0,33.84804416,64.7609067,36.71770668
0,0,0,1,1,0,0,0,1,1,0,1,25.82491422,65.54077148,36.67225337
0,0,0,1,1,0,0,0,1,1,1,0,33.60691714,65.96876287,36.95442343
0,0,0,1,1,0,0,0,1,1,1,1,33.79369044,65.30707765,36.35207748
0,0,0,1,1,0,0,1,0,0,0,0,33.78043628,64.73959303,36.60559177
0,0,0,1,1,0,0,1,0,0,0,1,33.91555762,64.86898732,36.43398023
0,0,0,1,1,0,0,1,0,0,1,0,33.78103685,65.37806129,36.34615111
0,0,0,1,1,0,0,1,0,0,1,1,33.71028996,65.07566428,37.06124043
0,0,0,1,1,0,0,1,0,1,0,0,33.80989099,64.5551939,36.95519638
0,0,0,1,1,0,0,1,0,1,0,1,33.71727371,64.86172724,36.99335337
0,0,0,1,1,0,0,1,0,1,1,0,33.67551756,64.87715435,36.71991396
0,0,0,1,1,0,0,1,0,1,1,1,33.74574399,65.11756086,36.97115541
0,0,0,1,1,0,0,1,1,0,0,0,33.80733228,64.86167908,37.27099252
0,0,0,1,1,0,0,1,1,0,0,1,33.81741881,65.44674087,36.77273679
0,0,0,1,1,0,0,1,1,0,1,0,33.83874702,65.16786003,36.58001804
0,0,0,1,1,0,0,1,1,0,1,1,33.79215384,64.72847652,4.343711376
0,0,0,1,1,0,0,1,1,1,0,0,33.97783661,64.90960956,36.27873731
0,0,0,1,1,0,0,1,1,1,0,1,33.87387848,64.75171256,37.03023672
0,0,0,1,1,0,0,1,1,1,1,0,33.87962651,64.79003692,36.74207878
0,0,0,1,1,0,0,1,1,1,1,1,33.93681407,66.32475853,36.67102456
0,0,0,1,1,0,1,0,0,0,0,0,46.30338407,88.92161942,51.88865042
0,0,0,1,1,0,1,0,0,0,0,1,46.24932575,89.07922316,51.36155295
0,0,0,1,1,0,1,0,0,0,1,0,46.20342278,89.55516648,51.39667439
0,0,0,1,1,0,1,0,0,0,1,1,46.16430545,88.16426373,51.43668842
0,0,0,1,1,0,1,0,0,1,0,0,46.04942322,88.58751154,4.602385283
0,0,0,1,1,0,1,0,0,1,0,1,40.02221823,89.88046169,27.2807014
0,0,0,1,1,0,1,0,0,1,1,0,46.36488605,26.09415317,51.40413332
0,0,0,1,1,0,1,0,0,1,1,1,46.12366819,88.10683918,51.72214103
0,0,0,1,1,0,1,0,1,0,0,0,46.12121558,88.13165259,51.50444865
0,0,0,1,1,0,1,0,1,0,0,1,46.17463422,88.71370244,51.45035815
0,0,0,1,1,0,1,0,1,0,1,0,46.22397065,90.00558734,51.69709134
0,0,0,1,1,0,1,0,1,0,1,1,46.05093455,89.11105037,52.74374247
0,0,0,1,1,0,1,0,1,1,0,0,46.2119348,87.82387471,51.7157433
0,0,0,1,1,0,1,0,1,1,0,1,46.21401596,89.34579515,51.65574121
0,0,0,1,1,0,1,0,1,1,1,0,46.29639792,89.62275052,51.57409072
0,0,0,1,1,0,1,0,1,1,1,1,46.14141059,90.88473177,50.78090382
0,0,0,1,1,0,1,1,0,0,0,0,46.62666583,89.75030446,51.77656507
0,0,0,1,1,0,1,1,0,0,0,1,5.634456635,88.44888926,51.2157383
0,0,0,1,1,0,1,1,0,0,1,0,46.17291427,89.41547918,51.67442918
0,0,0,1,1,0,1,1,0,0,1,1,46.26384473,91.10605693,51.36659217
0,0,0,1,1,0,1,1,0,1,0,0,46.28906417,88.57371879,51.60812092
0,0,0,1,1,0,1,1,0,1,0,1,46.27752972,88.64866662,50.60938907
0,0,0,1,1,0,1,1,0,1,1,0,46.34952283,88.10515738,51.27211571
0,0,0,1,1,0,1,1,0,1,1,1,46.22361374,88.45697117,51.00115681
0,0,0,1,1,0,1,1,1,0,0,0,46.25464225,85.33292437,51.84689212
0,0,0,1,1,0,1,1,1,0,0,1,46.37871766,86.74709415,51.77189326
0,0,0,1,1,0,1,1,1,0,1,0,46.21823668,88.25407577,51.19473481
0,0,0,1,1,0,1,1,1,0,1,1,46.309407,87.68251419,52.00613976
0,0,0,1,1,0,1,1,1,1,0,0,46.28252029,88.26620626,51.15700722
0,0,0,1,1,0,1,1,1,1,0,1,46.30274129,88.86245084,51.75543404
0,0,0,1,1,0,1,1,1,1,1,0,46.35179806,88.47178411,50.691746
0,0,0,1,1,0,1,1,1,1,1,1,46.2199955,88.77935171,51.48787332
0,0,0,1,1,1,0,0,0,0,0,0,62.849509,121.4514701,58.20673037
0,0,0,1,1,1,0,0,0,0,0,1,62.88228226,121.4590306,57.94922113
0,0,0,1,1,1,0,0,0,0,1,0,62.68977475,122.0289736,58.32414365
0,0,0,1,1,1,0,0,0,0,1,1,62.80569887,121.4978793,58.55967855
0,0,0,1,1,1,0,0,0,1,0,0,62.71323586,122.0542784,58.96783376
0,0,0,1,1,1,0,0,0,1,0,1,62.75440288,121.3963773,58.65826941
0,0,0,1,1,1,0,0,0,1,1,0,62.81510878,123.229563,58.98118901
0,0,0,1,1,1,0,0,0,1,1,1,62.60586977,120.5187643,58.78174257
0,0,0,1,1,1,0,0,1,0,0,0,62.70469308,121.1321068,58.18294954
0,0,0,1,1,1,0,0,1,0,0,1,62.83261657,123.0697072,59.66841865
0,0,0,1,1,1,0,0,1,0,1,0,62.52512193,123.0214176,58.82566857
0,0,0,1,1,1,0,0,1,0,1,1,62.52953267,123.7198465,58.51035523
0,0,0,1,1,1,0,0,1,1,0,0,62.78501868,122.9252284,58.66160321
0,0,0,1,1,1,0,0,1,1,0,1,62.58219528,122.0294948,58.10183334
0,0,0,1,1,1,0,0,1,1,1,0,62.80138659,123.4417987,59.29541993
0,0,0,1,1,1,0,0,1,1,1,1,62.77460027,123.5032802,58.99710727
0,0,0,1,1,1,0,1,0,0,0,0,62.62847257,124.0930989,59.11384773
0,0,0,1,1,1,0,1,0,0,0,1,62.75631118,122.5187075,58.4048326
0,0,0,1,1,1,0,1,0,0,1,0,62.65096569,120.9021974,58.55507326
0,0,0,1,1,1,0,1,0,0,1,1,62.72584748,123.2514865,58.22510266
0,0,0,1,1,1,0,1,0,1,0,0,62.75070214,124.5231493,59.05579805
0,0,0,1,1,1,0,1,0,1,0,1,62.52993798,120.6959386,59.12827539
0,0,0,1,1,1,0,1,0,1,1,0,62.68142366,123.8718953,59.25793171
0,0,0,1,1,1,0,1,0,1,1,1,62.88694954,122.5142596,59.83802152
0,0,0,1,1,1,0,1,1,0,0,0,62.79816246,120.451422,58.97344255
0,0,0,1,1,1,0,1,1,0,0,1,62.71947765,124.0064504,58.17985106
0,0,0,1,1,1,0,1,1,0,1,0,62.74884963,123.1786053,59.73306012
0,0,0,1,1,1,0,1,1,0,1,1,62.47919774,122.2772317,59.0642488
0,0,0,1,1,1,0,1,1,1,0,0,62.80411816,121.29245,59.11841226
0,0,0,1,1,1,0,1,1,1,0,1,62.84101772,123.5513988,58.84162045
0,0,0,1,1,1,0,1,1,1,1,0,62.66668773,122.8261764,58.36605358
0,0,0,1,1,1,0,1,1,1,1,1,62.60251403,123.3895454,59.42848372
0,0,0,1,1,1,1,0,0,0,0,0,123.0075574,234.4783242,107.5262394
0,0,0,1,1,1,1,0,0,0,0,1,123.3435111,237.337045,107.9436479
0,0,0,1,1,1,1,0,0,0,1,0,123.2460933,238.4391456,107.5666814
0,0,0,1,1,1,1,0,0,0,1,1,123.103524,235.1946552,106.2352026
0,0,0,1,1,1,1,0,0,1,0,0,123.5667257,237.2719955,106.5361369
0,0,0,1,1,1,1,0,0,1,0,1,123.2762115,234.3987646,105.9221544
0,0,0,1,1,1,1,0,0,1,1,0,122.7998114,234.3075461,104.7682264
0,0,0,1,1,1,1,0,0,1,1,1,123.3625393,236.0194747,104.9757986
0,0,0,1,1,1,1,0,1,0,0,0,123.0328541,234.2328529,105.3801367
0,0,0,1,1,1,1,0,1,0,0,1,123.2153962,236.3883872,105.1046064
0,0,0,1,1,1,1,0,1,0,1,0,123.0245633,234.1662278,105.341315
0,0,0,1,1,1,1,0,1,0,1,1,123.3138242,235.61413,104.4115846
0,0,0,1,1,1,1,0,1,1,0,0,122.2196498,233.0166316,104.7511802
0,0,0,1,1,1,1,0,1,1,0,1,123.3972137,236.1811128,104.6933653
0,0,0,1,1,1,1,0,1,1,1,0,122.4921179,230.5617425,105.527041
0,0,0,1,1,1,1,0,1,1,1,1,123.363739,235.1450582,105.3718729
0,0,0,1,1,1,1,1,0,0,0,0,123.1223481,236.762002,105.2745726
0,0,0,1,1,1,1,1,0,0,0,1,123.1066992,234.6625733,105.4530828
0,0,0,1,1,1,1,1,0,0,1,0,123.1425278,234.8934894,105.1533697
0,0,0,1,1,1,1,1,0,0,1,1,123.125448,233.3646386,104.435982
0,0,0,1,1,1,1,1,0,1,0,0,123.2359529,235.5925105,104.8729458
0,0,0,1,1,1,1,1,0,1,0,1,123.4546382,234.7083786,104.1136842
0,0,0,1,1,1,1,1,0,1,1,0,123.0041497,329.9922585,104.8732603
0,0,0,1,1,1,1,1,0,1,1,1,123.2287347,233.0208049,109.9737287
0,0,0,1,1,1,1,1,1,0,0,0,123.1673744,232.8643718,105.5619802
0,0,0,1,1,1,1,1,1,0,0,1,123.0680366,234.8952715,106.0135179
0,0,0,1,1,1,1,1,1,0,1,0,123.1148453,234.2151413,105.355844
0,0,0,1,1,1,1,1,1,0,1,1,123.3996699,230.2850997,105.4806907
0,0,0,1,1,1,1,1,1,1,0,0,123.1047468,237.9136686,105.5848138
0,0,0,1,1,1,1,1,1,1,0,1,123.0895188,238.0356567,105.9382772
0,0,0,1,1,1,1,1,1,1,1,0,123.0667286,236.3832417,105.7523377
0,0,0,1,1,1,1,1,1,1,1,1,123.3692508,236.1721618,105.0349133
0,0,1,0,0,0,0,0,0,0,0,0,8.120445013,15.06005692,13.43088675
0,0,1,0,0,0,0,0,0,0,0,1,8.096215487,15.53651857,13.23051167
0,0,1,0,0,0,0,0,0,0,1,0,8.118647814,15.48598504,12.97607636
0,0,1,0,0,0,0,0,0,0,1,1,8.100400686,15.48911476,12.96633196
0,0,1,0,0,0,0,0,0,1,0,0,8.089615345,15.40538621,13.11042523
0,0,1,0,0,0,0,0,0,1,0,1,8.170346498,15.23559928,13.30443549
0,0,1,0,0,0,0,0,0,1,1,0,8.17789793,15.24547529,12.97591281
0,0,1,0,0,0,0,0,0,1,1,1,8.161557436,15.45301294,13.48582911
0,0,1,0,0,0,0,0,1,0,0,0,8.091619968,15.41496992,12.85436511
0,0,1,0,0,0,0,0,1,0,0,1,8.079522133,15.30368829,12.78105354
0,0,1,0,0,0,0,0,1,0,1,0,8.141716003,15.66068149,13.58338809
0,0,1,0,0,0,0,0,1,0,1,1,8.125455856,15.40635037,12.99100733
0,0,1,0,0,0,0,0,1,1,0,0,8.076681614,15.57914615,13.15038753
0,0,1,0,0,0,0,0,1,1,0,1,8.069708347,15.39681387,13.05941033
0,0,1,0,0,0,0,0,1,1,1,0,8.161607981,15.33741832,12.88441086
0,0,1,0,0,0,0,0,1,1,1,1,8.025523663,15.59627414,13.32240391
0,0,1,0,0,0,0,1,0,0,0,0,8.058792591,15.34934282,13.01068497
0,0,1,0,0,0,0,1,0,0,0,1,8.120491743,15.39628959,12.6273272
0,0,1,0,0,0,0,1,0,0,1,0,8.111339808,15.9958427,12.58655572
0,0,1,0,0,0,0,1,0,0,1,1,8.070656538,15.49006653,13.42111683
0,0,1,0,0,0,0,1,0,1,0,0,8.047219515,9.622148275,12.89229012
0,0,1,0,0,0,0,1,0,1,0,1,8.092007637,1.019339323,12.92571783
0,0,1,0,0,0,0,1,0,1,1,0,8.086081266,15.33625746,13.09176135
0,0,1,0,0,0,0,1,0,1,1,1,8.065272093,15.38092065,13.18877673
0,0,1,0,0,0,0,1,1,0,0,0,8.053939819,14.96364069,12.91575575
0,0,1,0,0,0,0,1,1,0,0,1,8.059996367,15.37573743,13.01581931
0,0,1,0,0,0,0,1,1,0,1,0,8.041305065,15.12688518,13.1666379
0,0,1,0,0,0,0,1,1,0,1,1,8.109832287,15.42151284,13.16325426
0,0,1,0,0,0,0,1,1,1,0,0,8.119081974,15.32539225,12.64814639
0,0,1,0,0,0,0,1,1,1,0,1,8.013540745,15.32060337,13.14800048
0,0,1,0,0,0,0,1,1,1,1,0,8.085608482,15.42912078,13.63144779
0,0,1,0,0,0,0,1,1,1,1,1,8.120930433,15.32038593,12.68231821
0,0,1,0,0,0,1,0,0,0,0,0,9.123742342,17.28418875,14.26695895
0,0,1,0,0,0,1,0,0,0,0,1,9.090547323,17.30926371,14.99233222
0,0,1,0,0,0,1,0,0,0,1,0,9.124664307,17.30654788,15.04105377
0,0,1,0,0,0,1,0,0,0,1,1,9.07679534,17.36920214,15.04517508
0,0,1,0,0,0,1,0,0,1,0,0,9.122827053,17.41379762,14.59848237
0,0,1,0,0,0,1,0,0,1,0,1,9.199802876,17.41012287,15.37982678
0,0,1,0,0,0,1,0,0,1,1,0,9.107734919,17.64663935,1.739227057
0,0,1,0,0,0,1,0,0,1,1,1,9.075462818,17.14371777,14.24061942
0,0,1,0,0,0,1,0,1,0,0,0,9.084909201,17.21737981,15.00150037
0,0,1,0,0,0,1,0,1,0,0,1,9.087097406,17.25139022,14.36515856
0,0,1,0,0,0,1,0,1,0,1,0,9.079895258,17.15055418,14.32245445
0,0,1,0,0,0,1,0,1,0,1,1,9.145460129,17.45127702,14.75290632
0,0,1,0,0,0,1,0,1,1,0,0,9.063978434,17.06713104,14.88672805
0,0,1,0,0,0,1,0,1,1,0,1,9.10469532,17.29588962,14.29777431
0,0,1,0,0,0,1,0,1,1,1,0,9.168620825,16.96719337,14.31028032
0,0,1,0,0,0,1,0,1,1,1,1,9.127393007,17.33097219,14.56072688
0,0,1,0,0,0,1,1,0,0,0,0,9.09768343,17.37295341,14.08924484
0,0,1,0,0,0,1,1,0,0,0,1,9.05859375,17.36600637,14.20236826
0,0,1,0,0,0,1,1,0,0,1,0,9.086610794,17.25162625,14.24121046
0,0,1,0,0,0,1,1,0,0,1,1,9.106324911,17.31947184,14.76183367
0,0,1,0,0,0,1,1,0,1,0,0,9.216727495,17.32267094,14.82768369
0,0,1,0,0,0,1,1,0,1,0,1,9.10369873,17.47042227,14.56052732
0,0,1,0,0,0,1,1,0,1,1,0,9.080850601,17.70189214,14.64667058
0,0,1,0,0,0,1,1,0,1,1,1,9.133647442,17.33226466,14.52247071
0,0,1,0,0,0,1,1,1,0,0,0,9.146196127,17.15415525,14.33908057
0,0,1,0,0,0,1,1,1,0,0,1,9.027910948,17.55932903,14.21169043
0,0,1,0,0,0,1,1,1,0,1,0,9.108559608,17.28839707,14.23207355
0,0,1,0,0,0,1,1,1,0,1,1,9.089041948,17.47591591,14.39470243
0,0,1,0,0,0,1,1,1,1,0,0,9.148904085,17.64134979,14.89310074
0,0,1,0,0,0,1,1,1,1,0,1,0.937787771,16.70116091,14.49753189
0,0,1,0,0,0,1,1,1,1,1,0,9.154649019,17.30986881,14.61782241
0,0,1,0,0,0,1,1,1,1,1,1,9.19977951,17.39869332,14.38113332
0,0,1,0,0,1,0,0,0,0,0,0,25.6304822,49.30147171,29.04540682
0,0,1,0,0,1,0,0,0,0,0,1,25.60420537,49.12273073,28.44801068
0,0,1,0,0,1,0,0,0,0,1,0,25.57524896,50.0555563,29.43689728
0,0,1,0,0,1,0,0,0,0,1,1,25.62971616,49.81721473,28.09438777
0,0,1,0,0,1,0,0,0,1,0,0,25.70882106,50.49127531,28.43346453
0,0,1,0,0,1,0,0,0,1,0,1,25.66648054,50.10647416,28.30082583
0,0,1,0,0,1,0,0,0,1,1,0,25.54398775,2.243278265,29.1516757
0,0,1,0,0,1,0,0,0,1,1,1,25.52284169,49.48284698,28.44938874
0,0,1,0,0,1,0,0,1,0,0,0,25.59014249,49.82636452,28.80368876
0,0,1,0,0,1,0,0,1,0,0,1,25.63006282,49.46165133,28.61425066
0,0,1,0,0,1,0,0,1,0,1,0,25.57620621,49.95166683,29.08875966
0,0,1,0,0,1,0,0,1,0,1,1,25.48793054,49.62973261,28.71690655
0,0,1,0,0,1,0,0,1,1,0,0,25.43751526,49.52645016,28.53218222
0,0,1,0,0,1,0,0,1,1,0,1,25.52657747,49.73970461,28.96222544
0,0,1,0,0,1,0,0,1,1,1,0,25.50923896,49.73907566,28.63386798
0,0,1,0,0,1,0,0,1,1,1,1,25.38115144,49.17319322,2.842599154
0,0,1,0,0,1,0,1,0,0,0,0,25.53869891,47.95214605,28.61186409
0,0,1,0,0,1,0,1,0,0,0,1,25.3949666,47.60690165,28.86672163
0,0,1,0,0,1,0,1,0,0,1,0,25.55912352,47.71399784,28.50002027
0,0,1,0,0,1,0,1,0,0,1,1,25.59304357,48.80639696,28.70591521
0,0,1,0,0,1,0,1,0,1,0,0,25.53874874,49.78327894,28.17745376
0,0,1,0,0,1,0,1,0,1,0,1,25.5046699,49.5749824,29.30423093
0,0,1,0,0,1,0,1,0,1,1,0,28.03268838,50.20066047,28.32467628
0,0,1,0,0,1,0,1,0,1,1,1,25.44693208,49.77529383,28.5423665
0,0,1,0,0,1,0,1,1,0,0,0,25.46690297,48.72270322,28.6602025
0,0,1,0,0,1,0,1,1,0,0,1,25.39942145,49.84103584,28.51460838
0,0,1,0,0,1,0,1,1,0,1,0,25.52639747,49.9214325,28.2541151
0,0,1,0,0,1,0,1,1,0,1,1,25.49448419,49.79442048,28.7421639
0,0,1,0,0,1,0,1,1,1,0,0,25.59817934,50.55465126,28.60916996
0,0,1,0,0,1,0,1,1,1,0,1,25.90728712,49.71567178,28.6183641
0,0,1,0,0,1,0,1,1,1,1,0,25.46650958,50.14685893,28.45205665
0,0,1,0,0,1,0,1,1,1,1,1,25.60326934,49.34484339,28.19835019
0,0,1,0,0,1,1,0,0,0,0,0,32.59634185,62.37173557,33.80608058
0,0,1,0,0,1,1,0,0,0,0,1,4.688114405,62.23417163,33.66250324
0,0,1,0,0,1,1,0,0,0,1,0,32.4514215,62.78750801,33.68445826
0,0,1,0,0,1,1,0,0,0,1,1,32.55557346,64.10251069,33.71743464
0,0,1,0,0,1,1,0,0,1,0,0,32.35434604,62.63027811,34.02291179
0,0,1,0,0,1,1,0,0,1,0,1,32.47375226,62.62579179,34.25788808
0,0,1,0,0,1,1,0,0,1,1,0,32.48571849,62.71087694,33.54276681
0,0,1,0,0,1,1,0,0,1,1,1,32.54545617,62.14270735,33.6313436
0,0,1,0,0,1,1,0,1,0,0,0,32.16737151,62.73467636,33.40071201
0,0,1,0,0,1,1,0,1,0,0,1,32.26243949,62.38050485,33.82731533
0,0,1,0,0,1,1,0,1,0,1,0,32.43286109,63.29221535,34.13996768
0,0,1,0,0,1,1,0,1,0,1,1,32.76484108,61.97593403,17.90633154
0,0,1,0,0,1,1,0,1,1,0,0,32.59494877,63.95943856,33.94781899
0,0,1,0,0,1,1,0,1,1,0,1,32.48950052,62.7445972,33.61695552
0,0,1,0,0,1,1,0,1,1,1,0,32.61852026,63.36879683,33.7754302
0,0,1,0,0,1,1,0,1,1,1,1,32.63623834,62.64797044,33.78618264
0,0,1,0,0,1,1,1,0,0,0,0,32.2817874,62.40891504,33.64325619
0,0,1,0,0,1,1,1,0,0,0,1,32.4385159,62.95550561,33.78571701
0,0,1,0,0,1,1,1,0,0,1,0,32.47947001,63.61742806,33.78587627
0,0,1,0,0,1,1,1,0,0,1,1,32.48891163,62.4807651,33.83126688
0,0,1,0,0,1,1,1,0,1,0,0,32.36077666,62.50950003,34.0544796
0,0,1,0,0,1,1,1,0,1,0,1,32.43421745,62.79641032,33.62684917
0,0,1,0,0,1,1,1,0,1,1,0,32.47747254,63.69925547,33.5427916
0,0,1,0,0,1,1,1,0,1,1,1,32.43957949,62.5337038,33.66813564
0,0,1,0,0,1,1,1,1,0,0,0,32.49741173,63.47360396,33.92912436
0,0,1,0,0,1,1,1,1,0,0,1,32.49850392,62.48278546,33.60379148
0,0,1,0,0,1,1,1,1,0,1,0,32.47623205,62.84868264,33.96028614
0,0,1,0,0,1,1,1,1,0,1,1,32.36227465,63.10250783,33.81493163
0,0,1,0,0,1,1,1,1,1,0,0,32.51634192,63.78321433,34.18806648
0,0,1,0,0,1,1,1,1,1,0,1,5.466111422,63.74980831,33.38240981
0,0,1,0,0,1,1,1,1,1,1,0,32.46459866,63.3580513,33.49070692
0,0,1,0,0,1,1,1,1,1,1,1,32.5800426,63.79998708,33.86667776
0,0,1,0,1,0,0,0,0,0,0,0,9.083246469,17.21332097,14.40159273
0,0,1,0,1,0,0,0,0,0,0,1,9.087985516,17.64799213,14.72261262
0,0,1,0,1,0,0,0,0,0,1,0,9.134451628,17.32711768,14.41816425
0,0,1,0,1,0,0,0,0,0,1,1,9.110083103,17.56936145,14.89201236
0,0,1,0,1,0,0,0,0,1,0,0,9.045258999,17.64033914,14.6749258
0,0,1,0,1,0,0,0,0,1,0,1,9.089779139,17.37892389,14.71606064
0,0,1,0,1,0,0,0,0,1,1,0,9.144952297,17.26237011,15.00148892
0,0,1,0,1,0,0,0,0,1,1,1,9.082469225,17.71320772,14.74105024
0,0,1,0,1,0,0,0,1,0,0,0,9.021127939,17.40179324,14.8668468
0,0,1,0,1,0,0,0,1,0,0,1,9.028213501,17.65230751,14.72369266
0,0,1,0,1,0,0,0,1,0,1,0,9.006634474,17.56005526,14.97808051
0,0,1,0,1,0,0,0,1,0,1,1,9.103568554,17.15225887,6.930974722
0,0,1,0,1,0,0,0,1,1,0,0,9.123096704,17.3828063,9.668273687
0,0,1,0,1,0,0,0,1,1,0,1,9.090836763,17.20569992,14.76064229
0,0,1,0,1,0,0,0,1,1,1,0,9.017570972,17.28419828,14.24979281
0,0,1,0,1,0,0,0,1,1,1,1,9.112709284,17.14732146,14.57245803
0,0,1,0,1,0,0,1,0,0,0,0,9.114312887,3.583463669,14.72240949
0,0,1,0,1,0,0,1,0,0,0,1,9.121886015,1.145569563,14.67212653
0,0,1,0,1,0,0,1,0,0,1,0,9.066066265,17.23003626,14.78423548
0,0,1,0,1,0,0,1,0,0,1,1,8.978658915,17.17724013,14.91817904
0,0,1,0,1,0,0,1,0,1,0,0,9.119400263,17.21026039,14.33345342
0,0,1,0,1,0,0,1,0,1,0,1,9.107938051,17.23245358,14.65996027
0,0,1,0,1,0,0,1,0,1,1,0,9.103619576,17.34554267,14.51787376
0,0,1,0,1,0,0,1,0,1,1,1,9.07431221,17.35543084,14.39321017
0,0,1,0,1,0,0,1,1,0,0,0,9.125635862,17.30945563,14.8156476
