0,1,2,3,4,5,6,7,8,9,10,11,task0,task1,task2
4,1,4,10,1,0,1,10,512,100,2,0,0.908333333,1.275,3.383333333
2,10,4,10,10,0,1000,10,1024,100,2,0,265.675,1747.358333,10099.9
4,10,4,1000000,1,1,1000,10,1024,100,2,29,1700.016667,235.5666667,762.9666667
4,10,4,1000000,10,1,1,10,1024,100,5,29,101.7166667,4.425,13.46666667
2,1,4,10,10,0,1,1000,1024,10000,5,29,1.333333333,1.966666667,5.65
2,1,4,10,10,1,1,10,1024,100,5,0,1.341666667,2.016666667,6.283333333
4,10,4,1000000,1,1,1000,1000,512,10000,2,0,760.5416667,222.8,705.6
2,10,2,1000000,10,0,1000,1000,1024,10000,2,29,0,1462.316667,20545.50833
2,10,2,10,10,1,1000,10,1024,100,2,0,250.2833333,1522.975,15100.80833
4,1,2,10,10,0,1000,10,1024,100,2,29,492.2416667,5471.95,22632.3
4,10,4,1000000,1,0,1,1000,1024,10000,5,0,18.05,1.25,3.316666667
2,1,4,1000000,1,1,1000,10,1024,100,5,29,183.375,120.1833333,268.075
4,1,2,1000000,10,0,1,10,512,100,5,29,188.9166667,3.341666667,14.31666667
2,10,4,10,1,0,1000,10,1024,100,2,0,7.75,117.9083333,270.3166667
2,10,4,10,10,1,1,10,512,100,5,0,1.366666667,1.916666667,5.65
2,1,2,10,10,1,1,10,512,100,5,29,1.275,1.783333333,5.3
2,10,4,1000000,1,1,1000,1000,512,10000,5,29,244.3333333,115.0583333,239.025
2,10,4,1000000,10,1,1000,10,512,100,2,29,0,1773.983333,8988.025
2,10,2,1000000,1,1,1,10,1024,100,2,0,6.75,1.116666667,1.325
4,10,4,10,10,0,1000,1000,512,10000,2,0,857.0916667,4187.191667,16561.55833
2,1,4,1000000,1,0,1000,1000,1024,10000,2,0,745.1,134.8083333,206.4
4,1,2,10,10,1,1000,10,1024,100,2,29,507.0916667,5010.266667,15098.20833
4,1,2,1000000,10,1,1000,1000,1024,10000,5,29,0,3781.258333,20351.525
4,10,2,1000000,1,0,1000,1000,512,10000,2,0,228.2916667,195.0916667,757.6333333
4,10,2,10,10,0,1,10,512,100,2,29,1.4,3.508333333,13.975
4,10,2,1000000,10,0,1000,1000,512,10000,5,29,0,5350.633333,21662.6
2,1,2,1000000,10,1,1000,1000,1024,10000,2,29,0,1392.566667,14838.325
2,10,2,1000000,10,0,1000,1000,1024,10000,5,0,0,1492.891667,9722.558333
4,1,2,10,10,0,1,10,1024,100,2,29,1.4,3.325,14.03333333
2,1,4,1000000,10,0,1000,1000,1024,10000,2,0,0,1681.25,11469.36667
2,1,2,10,10,0,1,1000,512,10000,2,0,1.125,1.816666667,5.566666667
4,1,2,1000000,1,1,1,10,512,100,2,29,5.283333333,1.25,2.533333333
4,1,2,10,1,0,1,10,512,100,5,29,1.258333333,1.275,2.541666667
4,10,4,10,1,0,1000,10,1024,100,5,29,54.81666667,259.8166667,622.0083333
4,10,4,1000000,10,0,1000,10,1024,100,5,29,0,4500.775,13866.25
2,10,2,10,10,0,1000,1000,512,10000,5,0,745.55,1454.133333,30166.6
4,1,2,1000000,1,0,1000,10,512,100,5,29,1079.691667,194.3583333,688.1166667
4,1,2,1000000,1,1,1,1000,1024,10000,5,0,23.775,1.325,3.025
4,1,4,10,10,0,1000,1000,1024,10000,2,29,539.975,4283.9,19332.68333
2,1,4,1000000,10,0,1,1000,1024,10000,5,29,0,1.9,5.85
2,1,4,10,1,1,1,10,512,100,5,0,1.108333333,1.133333333,1.533333333
2,1,4,10,1,1,1000,10,512,100,2,0,11.43333333,119.3916667,263.1166667
4,10,4,10,1,0,1,1000,512,10000,5,0,1.25,1.291666667,2.841666667
4,10,2,1000000,1,1,1,10,512,100,2,29,5.241666667,1.266666667,3.083333333
2,1,4,10,1,1,1000,10,1024,100,5,29,41.73333333,110.7166667,306.875
4,1,2,1000000,10,1,1000,10,1024,100,2,29,157.775,4032.3,20450.46667
2,1,4,10,10,1,1000,1000,1024,10000,5,0,661.5666667,1775.008333,9074.866667
2,10,2,1000000,1,0,1,10,1024,100,2,29,6.708333333,1.108333333,1.491666667
2,10,2,1000000,10,1,1000,10,512,100,5,29,0,1450.408333,18645.825
4,1,4,1000000,1,0,1000,1000,1024,10000,2,0,0,222.875,780.05
4,10,2,10,1,0,1,10,512,100,5,29,1.266666667,1.258333333,3.033333333
4,10,2,10,10,1,1000,10,1024,100,2,29,603.45,3822.383333,22907.41667
4,10,4,10,10,1,1000,1000,512,10000,5,29,1870.025,5063.058333,17445.30833
4,1,2,1000000,1,0,1000,1000,512,10000,2,0,1331.366667,190.7333333,662.4333333
4,10,2,1000000,10,0,1000,1000,512,10000,2,29,124.0583333,3221.516667,21501.11667
4,1,4,1000000,10,0,1,10,512,100,2,0,36.16666667,4.55,15.74166667
4,1,4,1000000,10,0,1,1000,1024,10000,2,0,38.03333333,4.333333333,18.06666667
2,10,2,10,10,1,1,10,512,100,2,0,1.108333333,1.791666667,5.275
4,1,4,1000000,10,1,1000,10,1024,100,5,0,0,5702.933333,15517.44167
4,1,2,1000000,10,1,1,10,1024,100,5,29,250.9083333,3.558333333,13.85833333
2,1,2,1000000,1,0,1000,10,1024,100,2,29,1234.183333,102.9416667,311.3166667
2,10,2,1000000,10,1,1,1000,512,10000,5,29,0,1.816666667,5.583333333
2,1,2,1000000,1,1,1,1000,512,10000,5,29,19.55833333,1.108333333,1.516666667
2,1,2,1000000,10,0,1000,1000,1024,10000,2,0,0,1492.825,18283.975
2,1,4,10,10,1,1000,10,512,100,5,0,637.7333333,1848.441667,8475.608333
2,10,2,10,1,0,1,1000,512,10000,2,29,1.1,1.141666667,1.483333333
4,1,2,1000000,10,0,1000,10,512,100,2,0,546.5833333,5073.866667,20594.15833
4,10,2,10,1,1,1,10,1024,100,2,0,1.141666667,1.241666667,2.916666667
2,1,2,10,10,1,1000,10,512,100,2,0,253.2833333,1605.45,15720.90833
4,1,4,1000000,10,1,1,1000,512,10000,5,29,29.45,4.691666667,13.95833333
4,10,4,10,1,0,1000,10,1024,100,2,29,18,204.7083333,646.225
2,10,4,1000000,10,1,1000,1000,1024,10000,5,0,0,1677.508333,15113.9
4,10,4,10,10,0,1,1000,512,10000,5,0,2.783333333,5.333333333,14.28333333
2,10,4,10,1,1,1,10,512,100,5,0,1.1,1.108333333,1.483333333
4,10,4,10,1,0,1000,10,512,100,2,0,12.48333333,235.1333333,647.6916667
4,1,2,10,1,0,1,1000,512,10000,5,29,1.233333333,1.283333333,2.75
2,1,2,1000000,10,1,1000,10,512,100,2,29,0,1512.316667,13763.20833
2,10,4,1000000,10,0,1000,10,512,100,5,0,0,1734.775,11489.93333
2,10,4,10,1,0,1,10,512,100,5,0,1.125,1.133333333,1.433333333
4,1,4,1000000,1,0,1,1000,1024,10000,2,0,8.541666667,1.266666667,3.15
2,10,4,1000000,10,1,1,1000,1024,10000,2,0,0,1.9,5.883333333
2,1,2,10,1,1,1000,1000,512,10000,5,0,57.98333333,108.25,329.075
2,1,2,1000000,1,1,1000,10,512,100,5,29,0,102.3666667,296.6833333
4,1,2,1000000,1,1,1000,10,512,100,2,0,0,177.2083333,842.3083333
4,10,4,10,10,1,1000,1000,512,10000,2,0,900.7166667,4328.366667,20129.89167
2,1,4,1000000,1,1,1,1000,512,10000,2,29,12.09166667,1.116666667,1.5
4,10,2,1000000,1,1,1000,10,512,100,5,29,0,195.0583333,686.425
4,10,2,10,1,0,1,10,1024,100,5,0,1.25,1.25,2.966666667
2,1,2,10,10,0,1,10,512,100,5,29,1.275,1.883333333,5.866666667
4,10,2,1000000,1,0,1000,1000,1024,10000,5,29,1077.5,202.5166667,760.6666667
2,1,4,1000000,1,1,1,1000,1024,10000,5,29,21.5,1.116666667,1.525
4,10,4,10,10,0,1000,10,1024,100,2,29,820.8333333,4299.65,16834.93333
4,10,4,1000000,10,1,1,10,1024,100,2,0,78.81666667,4.241666667,13.68333333
4,1,4,1000000,10,1,1,1000,1024,10000,5,0,300.625,4.3,18.40833333
2,10,2,1000000,1,1,1000,1000,1024,10000,2,0,675.3583333,107.6166667,291.1583333
2,1,2,10,1,1,1,1000,512,10000,5,29,1.108333333,1.108333333,1.525
4,1,2,1000000,1,0,1,1000,1024,10000,2,29,5.216666667,1.241666667,2.75
2,1,4,1000000,10,1,1,10,1024,100,2,29,0,2.308333333,5.425
4,1,2,10,1,0,1000,10,512,100,5,0,87.93333333,198.4666667,785.2666667
4,10,2,10,10,1,1,1000,512,10000,2,0,1.725,3.416666667,13.275
4,10,2,10,1,0,1,1000,1024,10000,5,29,1.25,1.25,3.425
2,10,2,1000000,1,0,1000,10,1024,100,2,29,1422.291667,97.225,259.7416667
4,10,4,10,1,0,1000,1000,512,10000,5,29,57.81666667,244.8166667,606.425
4,1,4,1000000,10,0,1000,1000,512,10000,2,0,79.35833333,5452.258333,17414.08333
4,1,2,10,10,1,1,10,512,100,2,29,1.416666667,3.275,12.28333333
4,10,2,1000000,10,1,1,1000,1024,10000,5,0,0,3.616666667,13.73333333
2,1,2,1000000,10,1,1000,10,1024,100,2,0,0,1521.625,17198.74167
2,10,4,10,1,0,1000,10,512,100,2,29,7.091666667,114.1916667,326.975
2,1,2,1000000,10,1,1000,1000,512,10000,5,0,0,1471.958333,16325.05
4,10,2,1000000,1,0,1,10,1024,100,2,29,5.741666667,1.266666667,2.675
2,1,4,1000000,1,0,1,1000,1024,10000,5,0,17.8,1.116666667,1.525
4,1,2,1000000,10,0,1000,1000,1024,10000,5,29,0,4522.333333,20714.9
4,1,2,1000000,10,0,1,1000,512,10000,2,0,32.83333333,3.5,13.425
4,1,2,10,1,0,1,10,512,100,2,29,1.15,1.266666667,2.908333333
2,1,4,10,1,1,1,10,512,100,2,0,1.1,1.116666667,1.483333333
4,1,4,1000000,1,0,1000,1000,512,10000,2,0,2536.016667,231.1416667,808.1083333
2,10,2,1000000,1,0,1,10,1024,100,5,0,15.99166667,1.1,1.458333333
2,1,4,10,1,0,1,1000,1024,10000,5,0,1.125,1.125,1.541666667
4,10,2,10,10,1,1,1000,1024,10000,2,29,1.383333333,3.333333333,13.43333333
4,10,4,10,1,0,1000,10,1024,100,5,0,57.45833333,211.1333333,670.75
2,1,2,1000000,10,0,1,10,1024,100,2,0,0,2.266666667,5.383333333
4,1,2,1000000,1,0,1,1000,1024,10000,2,0,5.225,1.275,3.183333333
2,1,2,1000000,1,0,1000,1000,1024,10000,5,0,823.2666667,101.8916667,304
2,10,2,1000000,10,0,1,10,1024,100,5,0,0,1.791666667,5.641666667
2,10,2,1000000,1,0,1,10,512,100,5,0,15.21666667,1.108333333,1.441666667
2,10,2,1000000,1,0,1000,10,1024,100,5,0,170.5,104.6916667,294.2916667
4,10,4,10,10,1,1000,10,512,100,2,29,680.5833333,4525.633333,13788.95
4,1,2,10,1,0,1,1000,512,10000,2,0,1.15,1.25,2.816666667
2,1,2,1000000,10,0,1000,10,1024,100,2,0,0,1515.441667,21151.86667
4,1,2,1000000,10,1,1000,1000,1024,10000,5,0,0,3209.466667,15582.59167
4,10,2,10,1,0,1000,10,1024,100,2,0,25.175,173.575,647.65
4,1,4,10,1,1,1,1000,1024,10000,2,29,1.141666667,1.291666667,2.625
4,1,2,1000000,1,1,1,10,512,100,5,29,22.90833333,1.258333333,2.516666667
2,10,2,10,10,0,1000,1000,1024,10000,5,29,719.6583333,1471.85,21333.36667
2,1,2,1000000,1,1,1,1000,1024,10000,5,29,19.11666667,1.116666667,1.658333333
2,1,2,10,10,1,1,1000,1024,10000,2,29,1.35,1.825,5.275
4,1,4,1000000,1,1,1,1000,512,10000,2,0,26.01666667,1.258333333,3.275
2,1,4,10,10,0,1000,1000,1024,10000,2,0,272.0916667,1683.566667,9060.833333
2,10,2,1000000,10,1,1000,10,512,100,2,29,0,1625.266667,17394.875
4,1,4,1000000,1,1,1000,1000,512,10000,2,0,443.3083333,237.3916667,661.5416667
2,1,4,10,1,0,1000,1000,1024,10000,5,29,40.95833333,129.3833333,322.3583333
2,1,4,1000000,10,0,1,10,512,100,5,29,0,1.866666667,5.491666667
4,1,2,10,10,0,1,10,1024,100,5,29,2.558333333,3.233333333,13.49166667
4,1,4,1000000,1,1,1000,10,512,100,5,29,371.3333333,253.2833333,744.6083333
2,1,2,10,10,1,1,10,1024,100,5,0,1.3,1.791666667,5.8
4,1,2,10,10,0,1000,1000,512,10000,5,0,1332.025,3532.95,17420.40833
4,10,4,10,10,1,1,10,1024,100,5,0,2.716666667,4.425,14.25
4,1,2,1000000,10,1,1000,1000,1024,10000,2,29,188.7916667,4629.375,17984.1
2,10,2,10,1,1,1000,1000,512,10000,5,0,58.775,101.0583333,264.6666667
4,10,2,10,1,1,1,1000,1024,10000,5,0,1.266666667,1.283333333,3.05
4,10,2,1000000,1,1,1,1000,512,10000,5,0,18.91666667,1.25,2.725
2,1,2,10,10,0,1000,10,1024,100,2,0,238.0583333,1499.716667,21532.43333
4,1,2,10,1,1,1,10,512,100,2,29,1.166666667,1.266666667,3.658333333
4,10,4,1000000,10,0,1000,1000,512,10000,5,29,75.9,5297.583333,17580.79167
2,10,4,1000000,1,1,1000,10,1024,100,5,29,880.5,111.65,274.7583333
2,1,4,10,1,0,1000,1000,1024,10000,5,0,44.46666667,128.8666667,260.225
4,1,2,1000000,10,0,1,1000,512,10000,5,29,171.9083333,3.375,14.19166667
4,1,4,1000000,1,0,1,10,1024,100,2,29,8.966666667,1.266666667,2.866666667
4,1,2,1000000,1,1,1,1000,1024,10000,2,0,5.208333333,1.291666667,2.925
4,1,4,1000000,10,1,1,10,512,100,5,29,0,4.283333333,13.975
4,10,4,1000000,1,1,1,10,1024,100,2,0,6.6,1.266666667,3.091666667
4,1,4,1000000,1,1,1000,1000,1024,10000,2,0,0,268.6916667,626.5916667
4,1,4,1000000,10,0,1,10,512,100,5,0,281.3666667,4.241666667,12.45
4,10,2,10,1,1,1000,1000,512,10000,5,29,86.08333333,193.6833333,639.0166667
4,10,2,1000000,10,1,1,10,512,100,5,29,132.05,3.333333333,14.33333333
4,10,2,10,10,1,1000,1000,512,10000,2,0,571.825,4695.05,19036.23333
2,1,2,1000000,10,0,1000,10,512,100,2,29,0,1533.933333,19122.04167
2,1,2,1000000,1,1,1000,10,1024,100,2,0,538.175,98.3,300.6333333
4,10,2,1000000,10,0,1,1000,1024,10000,5,0,270.975,4.083333333,13.84166667
2,10,2,10,10,0,1000,10,1024,100,2,29,254.75,1577.45,19942.19167
2,1,2,10,10,1,1,10,1024,100,2,29,1.116666667,1.791666667,5.016666667
2,1,4,1000000,10,0,1000,10,1024,100,5,29,0,1743.858333,13169.94167
2,10,4,10,1,0,1,10,1024,100,2,29,1.1,1.1,1.458333333
4,10,4,10,1,1,1,10,1024,100,2,0,1.166666667,1.225,2.791666667
4,10,2,1000000,10,0,1000,10,1024,100,2,29,19.275,4657.283333,18880.1
2,1,2,10,10,1,1000,1000,512,10000,5,29,624.25,1453.475,21252.39167
2,1,2,10,10,0,1,10,1024,100,2,0,1.125,1.791666667,4.966666667
2,10,4,1000000,1,1,1000,10,1024,100,2,0,1095.75,113.925,255.7416667
2,10,4,10,10,0,1000,1000,512,10000,5,0,612.975,1621.933333,11353.04167
4,10,4,1000000,10,0,1000,1000,1024,10000,2,0,25.01666667,4556.316667,16703.85833
2,1,4,10,10,0,1,1000,512,10000,5,0,1.366666667,2.316666667,5.425
2,10,4,1000000,10,0,1000,1000,1024,10000,5,29,0,1769.091667,10157.21667
2,10,2,1000000,10,0,1000,10,512,100,5,0,0,1563.708333,21199.26667
2,10,2,10,1,0,1,1000,512,10000,5,0,1.125,1.108333333,1.55
4,1,2,1000000,1,1,1000,10,1024,100,5,0,156.9833333,191.625,564.325
4,1,4,1000000,1,0,1000,1000,512,10000,5,29,2976.55,247.5916667,891.8166667
2,10,4,1000000,1,1,1,10,1024,100,5,0,14.95833333,1.1,1.491666667
4,10,2,1000000,1,1,1,1000,1024,10000,2,29,5.708333333,1.25,2.825
4,10,2,1000000,10,1,1000,1000,1024,10000,5,0,0,4712.975,21544.925
4,1,4,1000000,10,1,1000,1000,1024,10000,2,0,18.45833333,4744.866667,17190.59167
2,1,2,10,1,1,1,10,1024,100,5,29,1.1,1.108333333,1.375
4,1,2,10,10,1,1,1000,512,10000,5,0,2.608333333,3.35,17.61666667
2,1,4,1000000,1,0,1,1000,512,10000,5,29,19.68333333,1.116666667,1.55
4,1,4,1000000,1,1,1,1000,1024,10000,2,29,8.666666667,1.275,2.6
2,1,4,10,1,1,1,10,1024,100,5,29,1.125,1.125,1.433333333
2,10,4,1000000,1,0,1,1000,1024,10000,5,29,15.75,1.15,1.475
2,10,4,1000000,10,0,1,10,1024,100,2,29,0,1.916666667,6.525
2,10,4,10,10,1,1,10,1024,100,5,29,1.408333333,1.925,5.175
4,1,2,10,1,0,1000,10,1024,100,2,0,32,195.9333333,776.5
4,10,2,10,10,0,1,10,1024,100,2,0,1.4,3.425,14.69166667
4,10,2,10,10,0,1,10,512,100,5,29,2.616666667,3.358333333,13.38333333
4,10,2,1000000,1,1,1000,10,512,100,5,0,624.1666667,185.375,621.4416667
2,1,4,1000000,10,0,1,10,1024,100,2,0,0,1.916666667,6.45
4,10,2,1000000,1,1,1000,1000,1024,10000,5,0,0,187.8166667,695.25
4,1,2,10,1,1,1,1000,512,10000,2,29,1.141666667,1.258333333,3.275
4,10,4,1000000,1,0,1000,1000,512,10000,2,29,2913.791667,260.4916667,753.5666667
4,10,4,1000000,10,0,1,1000,1024,10000,5,0,145.5833333,4.175,13.54166667
4,1,2,10,1,0,1000,10,1024,100,5,29,89.25,173.7166667,711.9
4,10,4,10,1,1,1,10,512,100,5,0,1.3,1.25,2.958333333
4,10,2,10,10,0,1,10,512,100,2,0,1.425,3.325,12.81666667
2,10,2,10,10,1,1000,10,1024,100,5,29,772.3,1464.666667,13862.71667
2,10,4,10,1,1,1,10,1024,100,5,29,1.108333333,1.241666667,1.566666667
2,1,4,10,10,1,1,10,512,100,5,0,1.341666667,1.991666667,6.258333333
4,10,2,10,1,1,1,1000,1024,10000,5,29,1.266666667,1.258333333,3.125
4,10,2,10,10,0,1,10,1024,100,5,29,3.616666667,3.316666667,13.55833333
2,1,4,1000000,1,0,1,10,1024,100,2,0,12.2,1.125,1.55
2,10,2,1000000,10,0,1,1000,512,10000,2,0,0,2.266666667,5.791666667
4,10,4,1000000,1,1,1,1000,512,10000,5,29,17.95,1.275,3.841666667
2,1,2,1000000,10,1,1,10,1024,100,2,0,0,1.825,5.2
4,10,2,10,10,0,1000,1000,1024,10000,5,29,1718.766667,3544.025,20277.99167
4,10,4,1000000,10,1,1,10,512,100,2,0,108.3833333,4.333333333,15.39166667
4,1,4,1000000,10,1,1000,10,1024,100,5,29,0,5208.025,19095.95
2,10,4,10,1,1,1000,10,1024,100,5,29,38.61666667,119.9166667,287.475
4,1,4,1000000,10,0,1000,1000,512,10000,2,29,111.9583333,4943.483333,18095.625
2,1,2,10,10,1,1000,10,1024,100,2,0,261.2333333,1403.175,15630.51667
2,10,2,10,10,1,1,1000,1024,10000,2,29,1.125,1.8,6.225
2,1,2,1000000,10,1,1,1000,1024,10000,2,29,0,1.8,6.133333333
2,10,2,1000000,1,0,1,1000,512,10000,2,0,6.625,1.1,1.7
2,10,2,1000000,1,0,1000,10,1024,100,2,0,1236.366667,103.6666667,324.1416667
4,10,2,1000000,10,1,1000,1000,512,10000,2,29,141.8,4794.666667,21275.39167
4,1,4,1000000,1,0,1,10,1024,100,5,0,20,1.258333333,2.566666667
2,10,4,10,10,1,1,1000,512,10000,2,29,1.125,2,5.9
2,1,2,1000000,1,1,1,10,1024,100,2,29,12.39166667,1.1,1.533333333
4,10,4,10,1,0,1,1000,512,10000,5,29,1.266666667,1.275,3.116666667
4,1,2,1000000,10,1,1,10,512,100,5,0,273.7583333,3.275,14.425
2,10,4,10,1,1,1000,1000,1024,10000,2,0,10.35833333,123.0666667,301.85
4,1,2,10,10,0,1000,10,512,100,2,0,503.6083333,4532.358333,24651.03333
2,1,2,1000000,10,0,1,1000,512,10000,5,29,0,1.825,5.133333333
2,10,4,10,10,1,1,1000,1024,10000,5,29,1.383333333,2.025,5.358333333
4,10,2,1000000,10,1,1000,10,512,100,5,0,0,4108.308333,17125.8
4,1,2,10,10,1,1000,10,512,100,5,0,1191.516667,4146.583333,17917.8
4,1,4,10,10,0,1,1000,1024,10000,5,0,2.666666667,4.083333333,16.525
2,10,2,10,1,0,1,1000,512,10000,5,29,1.133333333,1.108333333,1.616666667
2,10,2,1000000,1,1,1000,10,1024,100,2,0,1760.966667,97.475,292.75
4,10,4,10,10,0,1,10,1024,100,2,0,1.716666667,4.25,13.175
4,1,2,10,10,0,1,1000,512,10000,5,0,2.525,4.208333333,13.14166667
2,10,4,1000000,10,1,1,10,1024,100,2,29,0,1.883333333,5.575
4,1,2,10,10,0,1,1000,1024,10000,2,0,1.45,3.475,13.24166667
4,1,4,10,1,1,1000,10,1024,100,5,0,101.1583333,238.775,659.1416667
2,1,2,10,10,0,1000,10,512,100,2,0,428.4916667,1541.041667,21990.8
2,1,4,1000000,10,1,1000,1000,1024,10000,2,29,0,1747.4,10346.40833
4,10,4,1000000,1,1,1,1000,1024,10000,2,29,7.041666667,3.65,3
2,10,4,1000000,1,0,1000,10,512,100,2,29,1384.808333,113.75,248.3
4,1,4,10,10,0,1000,1000,1024,10000,5,29,1399.3,5654.016667,15922.36667
2,1,4,1000000,1,1,1000,10,1024,100,2,29,0,117.25,292.2083333
2,10,2,1000000,1,1,1,1000,1024,10000,2,0,6.383333333,1.108333333,1.533333333
4,10,2,10,1,1,1000,1000,512,10000,2,29,23.03333333,182.6333333,657.1666667
2,1,2,1000000,1,1,1000,10,512,100,5,0,0,97.53333333,242.1416667
4,1,4,10,1,0,1000,10,512,100,5,0,87.58333333,239.85,905.325
4,10,2,10,1,1,1000,10,1024,100,2,0,21.825,206.5666667,653.9166667
2,10,2,1000000,1,1,1,10,1024,100,5,0,14.59166667,1.125,1.725
2,10,2,10,1,1,1,1000,1024,10000,5,0,1.125,1.133333333,1.425
2,1,2,1000000,1,0,1000,1000,512,10000,2,29,761.0916667,99.75,271.95
2,1,2,10,1,1,1000,10,1024,100,2,29,17.875,99,311.6833333
4,1,2,1000000,1,0,1,1000,1024,10000,5,0,23.13333333,1.25,3.008333333
4,10,2,10,10,1,1,1000,1024,10000,5,0,3.891666667,3.308333333,12.375
2,1,4,1000000,1,0,1,1000,512,10000,2,0,11.76666667,1.1,1.483333333
2,1,4,1000000,1,1,1000,10,1024,100,2,0,548.575,120.525,292.5416667
2,1,2,10,1,0,1,10,1024,100,5,0,1.116666667,1.108333333,1.416666667
4,1,4,10,10,1,1000,1000,1024,10000,2,29,580.875,4282.575,18348
2,1,2,1000000,1,0,1000,10,512,100,5,0,0,95.175,274.0833333
2,1,2,1000000,10,0,1,10,1024,100,5,29,0,1.791666667,5.2
2,1,4,10,10,1,1000,10,1024,100,2,0,244.875,1892.95,10341.075
2,1,4,10,1,0,1,1000,512,10000,2,29,1.1,1.108333333,1.5
4,10,4,1000000,10,1,1,10,512,100,2,29,346.525,4.3,13.41666667
2,10,4,1000000,10,0,1,10,512,100,5,29,0,1.883333333,6.216666667
4,1,2,10,10,1,1,10,512,100,5,29,2.7,3.141666667,12.60833333
4,10,2,10,1,1,1000,10,512,100,2,29,23.33333333,222.2833333,726.1416667
2,1,4,10,1,1,1,10,512,100,5,29,1.108333333,1.108333333,1.875
4,10,2,10,10,1,1,10,512,100,2,29,1.408333333,4.3,12.60833333
2,10,4,1000000,1,0,1000,1000,512,10000,5,29,2424.458333,123.7083333,270.225
2,1,4,1000000,10,1,1,1000,1024,10000,5,29,0,1.858333333,5.641666667
2,10,2,1000000,10,1,1,1000,512,10000,2,0,0,1.858333333,5.533333333
4,10,4,10,1,0,1,1000,512,10000,2,29,1.133333333,1.266666667,3.05
4,1,2,1000000,1,0,1,10,512,100,5,0,23.03333333,1.25,2.8
4,10,4,1000000,10,0,1,1000,512,10000,2,29,190.7166667,4.066666667,15.14166667
2,1,2,1000000,10,1,1000,1000,1024,10000,5,0,0,1498.525,18588.16667
4,1,4,10,10,1,1,10,512,100,5,0,2.516666667,4.241666667,12.125
2,10,2,1000000,1,1,1000,10,512,100,2,29,1455.866667,96.775,265.4833333
2,1,4,10,1,1,1000,10,1024,100,2,0,12.03333333,115.675,273.9083333
4,10,4,1000000,10,1,1000,10,512,100,5,29,0,5824.616667,22006.74167
4,1,2,10,1,0,1000,1000,1024,10000,5,29,100.3583333,181.7916667,708.625
2,1,2,1000000,10,0,1000,1000,1024,10000,5,0,0,1487.025,18554.18333
2,10,2,1000000,10,1,1000,1000,1024,10000,5,0,0,1395.675,24238.575
2,10,4,1000000,10,1,1,1000,512,10000,5,0,0,1.95,5.558333333
2,1,4,10,1,0,1000,10,1024,100,5,0,43.23333333,108.075,259.4416667
2,10,4,1000000,10,0,1,1000,1024,10000,2,29,0,1.975,6
2,1,2,1000000,10,0,1000,1000,512,10000,2,29,0,1488.041667,18284.01667
2,10,4,10,10,0,1,1000,1024,10000,5,29,1.716666667,1.9,6.433333333
4,10,2,1000000,1,1,1000,1000,512,10000,2,29,408.4333333,184.5416667,753.5583333
4,1,2,10,10,0,1,1000,1024,10000,5,0,2.7,3.191666667,13.875
4,1,4,10,10,1,1,10,1024,100,2,29,1.408333333,4.25,13.575
4,10,4,10,1,0,1000,1000,512,10000,5,0,67,224.075,703.75
2,10,4,1000000,1,1,1,10,1024,100,2,29,6.5,1.125,4.958333333
4,1,2,10,1,0,1,10,1024,100,2,0,1.241666667,1.266666667,2.683333333
4,1,4,1000000,1,1,1,10,1024,100,2,0,8.666666667,1.25,3.108333333
4,10,2,10,10,1,1000,10,512,100,5,29,1642.041667,4746.033333,21987.375
2,10,4,1000000,1,0,1000,1000,512,10000,2,0,1119.291667,137.8333333,276.9333333
4,10,2,1000000,1,1,1,10,1024,100,5,29,18.94166667,1.275,2.775
2,1,2,10,10,0,1000,1000,1024,10000,2,0,264.1,1490.733333,17759.65833
4,1,2,1000000,10,0,1,10,1024,100,2,29,31.2,5.016666667,12.83333333
4,10,2,1000000,10,1,1,10,1024,100,5,0,69.29166667,4.816666667,13.61666667
4,10,2,10,1,1,1,10,512,100,2,0,1.158333333,1.266666667,2.958333333
2,1,2,10,10,0,1,10,512,100,5,0,1.508333333,1.825,5.266666667
4,10,4,1000000,1,1,1,1000,512,10000,5,0,19.4,1.25,3.2
2,1,4,10,1,0,1,10,512,100,5,29,1.1,1.108333333,1.45
2,10,2,1000000,10,0,1,1000,512,10000,5,29,0,2.258333333,4.991666667
4,1,2,1000000,10,1,1,10,1024,100,2,0,34.90833333,3.291666667,14.875
4,1,4,10,10,0,1000,1000,512,10000,5,0,2985.091667,4981.5,18240.4
2,10,4,1000000,10,1,1,10,1024,100,5,29,0,1.908333333,5.716666667
2,1,4,10,10,1,1000,10,512,100,2,0,241.575,1725.616667,8118.191667
2,10,2,10,10,0,1,1000,1024,10000,5,29,1.675,2.308333333,4.975
2,10,2,10,1,0,1000,10,512,100,2,29,16.175,97.70833333,304.4333333
4,10,2,1000000,1,0,1,1000,1024,10000,2,29,5.708333333,1.25,2.908333333
4,1,2,1000000,10,0,1,1000,1024,10000,5,29,224.8666667,3.291666667,15.725
2,1,2,1000000,10,0,1000,10,1024,100,2,29,0,1455.341667,12342.48333
2,10,4,10,10,0,1,10,1024,100,5,0,1.4,1.958333333,5.925
2,1,4,10,1,1,1,1000,1024,10000,2,29,1.1,1.108333333,1.558333333
4,10,4,1000000,10,1,1000,1000,512,10000,2,29,36.06666667,4453.95,13622.90833
2,10,4,1000000,1,1,1,1000,512,10000,5,29,16.28333333,1.108333333,1.483333333
